iso3,var_short,year,estimate,var_long,residence
BOL,s_od_r,2014,41.54711590321631,Open defecation,rural
BOL,s_od_r,2015,39.955846144716816,Open defecation,rural
BOL,s_od_r,2016,38.36457638621778,Open defecation,rural
BOL,s_od_r,2017,36.773306627718284,Open defecation,rural
BOL,s_od_r,2018,35.18203686921879,Open defecation,rural
BOL,s_od_r,2019,33.5907671107193,Open defecation,rural
BOL,s_od_r,2020,31.999497352219805,Open defecation,rural
BOL,s_od_u,2000,15.730715279022888,Open defecation,urban
BOL,s_od_u,2001,14.922856041856221,Open defecation,urban
BOL,s_od_u,2002,14.114996804689554,Open defecation,urban
BOL,s_od_u,2003,13.307137567522886,Open defecation,urban
BOL,s_od_u,2004,12.49927833035622,Open defecation,urban
BOL,s_od_u,2005,11.691419093189324,Open defecation,urban
BOL,s_od_u,2006,10.883559856022657,Open defecation,urban
BOL,s_od_u,2007,10.07570061885599,Open defecation,urban
BOL,s_od_u,2008,9.267841381689323,Open defecation,urban
BOL,s_od_u,2009,8.459982144522655,Open defecation,urban
BOL,s_od_u,2010,7.652122907355988,Open defecation,urban
BOL,s_od_u,2011,6.844263670189321,Open defecation,urban
BOL,s_od_u,2012,6.036404433022653,Open defecation,urban
BOL,s_od_u,2013,5.228545195855986,Open defecation,urban
BOL,s_od_u,2014,4.420685958689319,Open defecation,urban
BOL,s_od_u,2015,3.6128267215226515,Open defecation,urban
BOL,s_od_u,2016,2.804967484355984,Open defecation,urban
BOL,s_od_u,2017,1.997108247189317,Open defecation,urban
BOL,s_od_u,2018,1.1892490100224222,Open defecation,urban
BOL,s_od_u,2019,0.3813897728557549,Open defecation,urban
BOL,s_od_u,2020,-0.42646946431091237,Open defecation,urban
BOL,s_sep_r,2000,3.5013891165579594,Septic,rural
BOL,s_sep_r,2001,3.7529385740096473,Septic,rural
BOL,s_sep_r,2002,4.004488031461335,Septic,rural
BOL,s_sep_r,2003,4.256037488912966,Septic,rural
BOL,s_sep_r,2004,4.507586946364654,Septic,rural
BOL,s_sep_r,2005,4.759136403816342,Septic,rural
BOL,s_sep_r,2006,5.01068586126803,Septic,rural
BOL,s_sep_r,2007,5.262235318719661,Septic,rural
BOL,s_sep_r,2008,5.513784776171349,Septic,rural
BOL,s_sep_r,2009,5.765334233623037,Septic,rural
BOL,s_sep_r,2010,6.016883691074668,Septic,rural
BOL,s_sep_r,2011,6.268433148526356,Septic,rural
BOL,s_sep_r,2012,6.5199826059780435,Septic,rural
BOL,s_sep_r,2013,6.771532063429731,Septic,rural
BOL,s_sep_r,2014,7.023081520881362,Septic,rural
BOL,s_sep_r,2015,7.27463097833305,Septic,rural
BOL,s_sep_r,2016,7.526180435784738,Septic,rural
BOL,s_sep_r,2017,7.777729893236426,Septic,rural
BOL,s_sep_r,2018,8.029279350688057,Septic,rural
BOL,s_sep_r,2019,8.280828808139745,Septic,rural
BOL,s_sep_r,2020,8.532378265591433,Septic,rural
BOL,s_sep_u,2000,11.217666820135094,Septic,urban
BOL,s_sep_u,2001,11.43338244094258,Septic,urban
BOL,s_sep_u,2002,11.64909806175001,Septic,urban
BOL,s_sep_u,2003,11.864813682557497,Septic,urban
BOL,s_sep_u,2004,12.080529303364926,Septic,urban
BOL,s_sep_u,2005,12.296244924172356,Septic,urban
BOL,s_sep_u,2006,12.511960544979843,Septic,urban
BOL,s_sep_u,2007,12.727676165787273,Septic,urban
BOL,s_sep_u,2008,12.94339178659476,Septic,urban
BOL,s_sep_u,2009,13.159107407402189,Septic,urban
BOL,s_sep_u,2010,13.374823028209619,Septic,urban
BOL,s_sep_u,2011,13.590538649017105,Septic,urban
BOL,s_sep_u,2012,13.806254269824535,Septic,urban
BOL,s_sep_u,2013,14.021969890632022,Septic,urban
BOL,s_sep_u,2014,14.237685511439452,Septic,urban
BOL,s_sep_u,2015,14.453401132246881,Septic,urban
BOL,s_sep_u,2016,14.669116753054368,Septic,urban
BOL,s_sep_u,2017,14.884832373861798,Septic,urban
BOL,s_sep_u,2018,15.100547994669284,Septic,urban
BOL,s_sep_u,2019,15.316263615476714,Septic,urban
BOL,s_sep_u,2020,15.5319792362842,Septic,urban
BOL,s_sew_r,2000,1.6193201749243258,Sewer,rural
BOL,s_sew_r,2001,1.845262484967975,Sewer,rural
BOL,s_sew_r,2002,2.0712047950115675,Sewer,rural
BOL,s_sew_r,2003,2.29714710505516,Sewer,rural
BOL,s_sew_r,2004,2.5230894150987524,Sewer,rural
BOL,s_sew_r,2005,2.749031725142345,Sewer,rural
BOL,s_sew_r,2006,2.974974035185994,Sewer,rural
BOL,s_sew_r,2007,3.2009163452295866,Sewer,rural
BOL,s_sew_r,2008,3.426858655273179,Sewer,rural
BOL,s_sew_r,2009,3.6528009653167715,Sewer,rural
BOL,s_sew_r,2010,3.878743275360364,Sewer,rural
BOL,s_sew_r,2011,4.104685585404013,Sewer,rural
BOL,s_sew_r,2012,4.330627895447606,Sewer,rural
BOL,s_sew_r,2013,4.556570205491198,Sewer,rural
BOL,s_sew_r,2014,4.7825125155347905,Sewer,rural
BOL,s_sew_r,2015,5.008454825578383,Sewer,rural
BOL,s_sew_r,2016,5.234397135622032,Sewer,rural
BOL,s_sew_r,2017,5.460339445665625,Sewer,rural
BOL,s_sew_r,2018,5.686281755709217,Sewer,rural
BOL,s_sew_r,2019,5.91222406575281,Sewer,rural
BOL,s_sew_r,2020,6.138166375796402,Sewer,rural
BOL,s_sew_u,2000,49.80501751904876,Sewer,urban
BOL,s_sew_u,2001,50.7738873335702,Sewer,urban
BOL,s_sew_u,2002,51.74275714809187,Sewer,urban
BOL,s_sew_u,2003,52.711626962613536,Sewer,urban
BOL,s_sew_u,2004,53.68049677713498,Sewer,urban
BOL,s_sew_u,2005,54.649366591656644,Sewer,urban
BOL,s_sew_u,2006,55.61823640617831,Sewer,urban
BOL,s_sew_u,2007,56.58710622069975,Sewer,urban
BOL,s_sew_u,2008,57.55597603522142,Sewer,urban
BOL,s_sew_u,2009,58.52484584974286,Sewer,urban
BOL,s_sew_u,2010,59.49371566426453,Sewer,urban
BOL,s_sew_u,2011,60.462585478786195,Sewer,urban
BOL,s_sew_u,2012,61.431455293307636,Sewer,urban
BOL,s_sew_u,2013,62.4003251078293,Sewer,urban
BOL,s_sew_u,2014,63.36919492235097,Sewer,urban
BOL,s_sew_u,2015,64.33806473687241,Sewer,urban
BOL,s_sew_u,2016,65.30693455139408,Sewer,urban
BOL,s_sew_u,2017,66.27580436591552,Sewer,urban
BOL,s_sew_u,2018,67.24467418043719,Sewer,urban
BOL,s_sew_u,2019,68.21354399495885,Sewer,urban
BOL,s_sew_u,2020,69.1824138094803,Sewer,urban
BOL,s_shared_r,2000,23.83128417828175,Shared,rural
BOL,s_shared_r,2001,23.83128417828175,Shared,rural
BOL,s_shared_r,2002,23.83128417828175,Shared,rural
BOL,s_shared_r,2003,23.83128417828175,Shared,rural
BOL,s_shared_r,2004,23.83128417828175,Shared,rural
BOL,s_shared_r,2005,23.83128417828175,Shared,rural
BOL,s_shared_r,2006,23.83128417828175,Shared,rural
BOL,s_shared_r,2007,22.779007977309902,Shared,rural
BOL,s_shared_r,2008,21.726731776338056,Shared,rural
BOL,s_shared_r,2009,20.674455575365755,Shared,rural
BOL,s_shared_r,2010,19.62217937439391,Shared,rural
BOL,s_shared_r,2011,18.569903173422063,Shared,rural
BOL,s_shared_r,2012,17.51762697244976,Shared,rural
BOL,s_shared_r,2013,16.465350771477915,Shared,rural
BOL,s_shared_r,2014,15.413074570506069,Shared,rural
BOL,s_shared_r,2015,14.360798369533768,Shared,rural
BOL,s_shared_r,2016,13.308522168561922,Shared,rural
BOL,s_shared_r,2017,12.256245967590075,Shared,rural
BOL,s_shared_r,2018,11.203969766617774,Shared,rural
BOL,s_shared_r,2019,10.151693565645928,Shared,rural
BOL,s_shared_r,2020,9.099417364674082,Shared,rural
BOL,s_shared_u,2000,33.583722802288776,Shared,urban
BOL,s_shared_u,2001,33.583722802288776,Shared,urban
BOL,s_shared_u,2002,33.583722802288776,Shared,urban
BOL,s_shared_u,2003,33.583722802288776,Shared,urban
BOL,s_shared_u,2004,33.583722802288776,Shared,urban
BOL,s_shared_u,2005,33.583722802288776,Shared,urban
BOL,s_shared_u,2006,33.583722802288776,Shared,urban
BOL,s_shared_u,2007,32.851272515526944,Shared,urban
BOL,s_shared_u,2008,32.11882222876511,Shared,urban
BOL,s_shared_u,2009,31.38637194200328,Shared,urban
BOL,s_shared_u,2010,30.653921655241447,Shared,urban
BOL,s_shared_u,2011,29.921471368479843,Shared,urban
BOL,s_shared_u,2012,29.18902108171801,Shared,urban
BOL,s_shared_u,2013,28.45657079495618,Shared,urban
BOL,s_shared_u,2014,27.724120508194346,Shared,urban
BOL,s_shared_u,2015,26.991670221432514,Shared,urban
BOL,s_shared_u,2016,26.25921993467091,Shared,urban
BOL,s_shared_u,2017,25.526769647909077,Shared,urban
BOL,s_shared_u,2018,24.794319361147245,Shared,urban
BOL,s_shared_u,2019,24.061869074385413,Shared,urban
BOL,s_shared_u,2020,23.32941878762358,Shared,urban
BRA,s_imp_r,2000,36.903951479255284,Improved,rural
BRA,s_imp_r,2001,38.241106195559496,Improved,rural
BRA,s_imp_r,2002,39.57826091186416,Improved,rural
BRA,s_imp_r,2003,40.91541562816883,Improved,rural
BRA,s_imp_r,2004,42.25257034447304,Improved,rural
BRA,s_imp_r,2005,43.58972506077771,Improved,rural
BRA,s_imp_r,2006,44.92687977708192,Improved,rural
BRA,s_imp_r,2007,46.26403449338659,Improved,rural
BRA,s_imp_r,2008,47.601189209691256,Improved,rural
BRA,s_imp_r,2009,48.93834392599547,Improved,rural
BRA,s_imp_r,2010,50.275498642300136,Improved,rural
BRA,s_imp_r,2011,51.6126533586048,Improved,rural
BRA,s_imp_r,2012,52.949808074909015,Improved,rural
BRA,s_imp_r,2013,54.28696279121368,Improved,rural
BRA,s_imp_r,2014,55.62411750751835,Improved,rural
BRA,s_imp_r,2015,56.96127222382256,Improved,rural
BRA,s_imp_r,2016,58.29842694012723,Improved,rural
BRA,s_imp_r,2017,59.63558165643144,Improved,rural
BRA,s_imp_r,2018,60.97273637273611,Improved,rural
BRA,s_imp_r,2019,62.309891089040775,Improved,rural
BRA,s_imp_r,2020,63.64704580534499,Improved,rural
BRA,s_imp_u,2000,82.76069231199267,Improved,urban
BRA,s_imp_u,2001,83.32942096497118,Improved,urban
BRA,s_imp_u,2002,83.89814961794968,Improved,urban
BRA,s_imp_u,2003,84.46687827092819,Improved,urban
BRA,s_imp_u,2004,85.03560692390647,Improved,urban
BRA,s_imp_u,2005,85.60433557688498,Improved,urban
BRA,s_imp_u,2006,86.17306422986348,Improved,urban
BRA,s_imp_u,2007,86.74179288284199,Improved,urban
BRA,s_imp_u,2008,87.3105215358205,Improved,urban
BRA,s_imp_u,2009,87.879250188799,Improved,urban
BRA,s_imp_u,2010,88.44797884177751,Improved,urban
BRA,s_imp_u,2011,89.01670749475602,Improved,urban
BRA,s_imp_u,2012,89.58543614773453,Improved,urban
BRA,s_imp_u,2013,90.15416480071303,Improved,urban
BRA,s_imp_u,2014,90.72289345369154,Improved,urban
BRA,s_imp_u,2015,91.29162210667005,Improved,urban
BRA,s_imp_u,2016,91.86035075964855,Improved,urban
BRA,s_imp_u,2017,92.42907941262683,Improved,urban
BRA,s_imp_u,2018,92.99780806560534,Improved,urban
BRA,s_imp_u,2019,93.56653671858385,Improved,urban
BRA,s_imp_u,2020,94.13526537156235,Improved,urban
BRA,s_od_r,2000,34.758047034117226,Open defecation,rural
BRA,s_od_r,2001,33.13643613787235,Open defecation,rural
BRA,s_od_r,2002,31.514825241627477,Open defecation,rural
BRA,s_od_r,2003,29.893214345382603,Open defecation,rural
BRA,s_od_r,2004,28.271603449138183,Open defecation,rural
BRA,s_od_r,2005,26.64999255289331,Open defecation,rural
BRA,s_od_r,2006,25.028381656648435,Open defecation,rural
BRA,s_od_r,2007,23.406770760404015,Open defecation,rural
BRA,s_od_r,2008,21.78515986415914,Open defecation,rural
BRA,s_od_r,2009,20.163548967914267,Open defecation,rural
BRA,s_od_r,2010,18.541938071669847,Open defecation,rural
BRA,s_od_r,2011,16.920327175424973,Open defecation,rural
BRA,s_od_r,2012,15.298716279180098,Open defecation,rural
BRA,s_od_r,2013,13.677105382935224,Open defecation,rural
BRA,s_od_r,2014,12.055494486690804,Open defecation,rural
BRA,s_od_r,2015,10.43388359044593,Open defecation,rural
BRA,s_od_r,2016,8.812272694201056,Open defecation,rural
BRA,s_od_r,2017,7.190661797956636,Open defecation,rural
BRA,s_od_r,2018,5.569050901711762,Open defecation,rural
BRA,s_od_r,2019,3.9474400054668877,Open defecation,rural
BRA,s_od_r,2020,2.325829109222468,Open defecation,rural
BRA,s_od_u,2000,3.060268304581598,Open defecation,urban
BRA,s_od_u,2001,2.8924281118932527,Open defecation,urban
BRA,s_od_u,2002,2.7245879192049074,Open defecation,urban
BRA,s_od_u,2003,2.5567477265165053,Open defecation,urban
BRA,s_od_u,2004,2.38890753382816,Open defecation,urban
BRA,s_od_u,2005,2.221067341139758,Open defecation,urban
BRA,s_od_u,2006,2.0532271484514126,Open defecation,urban
BRA,s_od_u,2007,1.8853869557630674,Open defecation,urban
BRA,s_od_u,2008,1.7175467630746653,Open defecation,urban
BRA,s_od_u,2009,1.54970657038632,Open defecation,urban
BRA,s_od_u,2010,1.3818663776979747,Open defecation,urban
BRA,s_od_u,2011,1.2140261850095726,Open defecation,urban
BRA,s_od_u,2012,1.0461859923212273,Open defecation,urban
BRA,s_od_u,2013,0.8783457996328252,Open defecation,urban
BRA,s_od_u,2014,0.71050560694448,Open defecation,urban
BRA,s_od_u,2015,0.5426654142561347,Open defecation,urban
BRA,s_od_u,2016,0.37482522156773257,Open defecation,urban
BRA,s_od_u,2017,0.2069850288793873,Open defecation,urban
BRA,s_od_u,2018,0.03914483619098519,Open defecation,urban
BRA,s_od_u,2019,-0.12869535649736008,Open defecation,urban
BRA,s_od_u,2020,-0.29653554918570535,Open defecation,urban
BRA,s_sep_r,2000,11.130986904668816,Septic,rural
BRA,s_sep_r,2001,12.100514679484377,Septic,rural
BRA,s_sep_r,2002,13.070042454299937,Septic,rural
BRA,s_sep_r,2003,14.03957022911527,Septic,rural
BRA,s_sep_r,2004,15.00909800393083,Septic,rural
BRA,s_sep_r,2005,15.978625778746391,Septic,rural
BRA,s_sep_r,2006,16.948153553561724,Septic,rural
BRA,s_sep_r,2007,17.917681328377284,Septic,rural
BRA,s_sep_r,2008,18.887209103192845,Septic,rural
BRA,s_sep_r,2009,19.856736878008405,Septic,rural
BRA,s_sep_r,2010,20.82626465282374,Septic,rural
BRA,s_sep_r,2011,21.7957924276393,Septic,rural
BRA,s_sep_r,2012,22.76532020245486,Septic,rural
BRA,s_sep_r,2013,23.734847977270192,Septic,rural
BRA,s_sep_r,2014,24.704375752085753,Septic,rural
BRA,s_sep_r,2015,25.673903526901313,Septic,rural
BRA,s_sep_r,2016,26.643431301716646,Septic,rural
BRA,s_sep_r,2017,27.612959076532206,Septic,rural
BRA,s_sep_r,2018,28.582486851347767,Septic,rural
BRA,s_sep_r,2019,29.552014626163327,Septic,rural
BRA,s_sep_r,2020,29.552014626163327,Septic,rural
BRA,s_sep_u,2000,20.91520086532546,Septic,urban
BRA,s_sep_u,2001,20.37376488357222,Septic,urban
BRA,s_sep_u,2002,19.832328901818983,Septic,urban
BRA,s_sep_u,2003,19.290892920065517,Septic,urban
BRA,s_sep_u,2004,18.749456938312278,Septic,urban
BRA,s_sep_u,2005,18.20802095655904,Septic,urban
BRA,s_sep_u,2006,17.6665849748058,Septic,urban
BRA,s_sep_u,2007,17.125148993052335,Septic,urban
BRA,s_sep_u,2008,16.583713011299096,Septic,urban
BRA,s_sep_u,2009,16.042277029545858,Septic,urban
BRA,s_sep_u,2010,15.500841047792619,Septic,urban
BRA,s_sep_u,2011,14.959405066039153,Septic,urban
BRA,s_sep_u,2012,14.417969084285915,Septic,urban
BRA,s_sep_u,2013,13.876533102532676,Septic,urban
BRA,s_sep_u,2014,13.335097120779437,Septic,urban
BRA,s_sep_u,2015,12.793661139025971,Septic,urban
BRA,s_sep_u,2016,12.252225157272733,Septic,urban
BRA,s_sep_u,2017,11.710789175519494,Septic,urban
BRA,s_sep_u,2018,11.169353193766256,Septic,urban
BRA,s_sep_u,2019,10.62791721201279,Septic,urban
BRA,s_sep_u,2020,10.62791721201279,Septic,urban
BRA,s_sew_r,2000,4.048930465184014,Sewer,rural
BRA,s_sew_r,2001,4.2878061816836635,Sewer,rural
BRA,s_sew_r,2002,4.526681898183369,Sewer,rural
BRA,s_sew_r,2003,4.7655576146830185,Sewer,rural
BRA,s_sew_r,2004,5.004433331182668,Sewer,rural
BRA,s_sew_r,2005,5.243309047682374,Sewer,rural
BRA,s_sew_r,2006,5.482184764182023,Sewer,rural
BRA,s_sew_r,2007,5.721060480681729,Sewer,rural
BRA,s_sew_r,2008,5.959936197181378,Sewer,rural
BRA,s_sew_r,2009,6.198811913681027,Sewer,rural
BRA,s_sew_r,2010,6.437687630180733,Sewer,rural
BRA,s_sew_r,2011,6.676563346680382,Sewer,rural
BRA,s_sew_r,2012,6.915439063180088,Sewer,rural
BRA,s_sew_r,2013,7.154314779679737,Sewer,rural
BRA,s_sew_r,2014,7.393190496179443,Sewer,rural
BRA,s_sew_r,2015,7.632066212679092,Sewer,rural
BRA,s_sew_r,2016,7.870941929178741,Sewer,rural
BRA,s_sew_r,2017,8.109817645678447,Sewer,rural
BRA,s_sew_r,2018,8.348693362178096,Sewer,rural
BRA,s_sew_r,2019,8.587569078677802,Sewer,rural
BRA,s_sew_r,2020,8.826444795177451,Sewer,rural
BRA,s_sew_u,2000,52.29035162733089,Sewer,urban
BRA,s_sew_u,2001,53.60053337963882,Sewer,urban
BRA,s_sew_u,2002,54.9107151319472,Sewer,urban
BRA,s_sew_u,2003,56.220896884255126,Sewer,urban
BRA,s_sew_u,2004,57.53107863656351,Sewer,urban
BRA,s_sew_u,2005,58.84126038887143,Sewer,urban
BRA,s_sew_u,2006,60.151442141179814,Sewer,urban
BRA,s_sew_u,2007,61.46162389348774,Sewer,urban
BRA,s_sew_u,2008,62.77180564579612,Sewer,urban
BRA,s_sew_u,2009,64.0819873981045,Sewer,urban
BRA,s_sew_u,2010,65.39216915041243,Sewer,urban
BRA,s_sew_u,2011,66.70235090272081,Sewer,urban
BRA,s_sew_u,2012,68.01253265502874,Sewer,urban
BRA,s_sew_u,2013,69.32271440733712,Sewer,urban
BRA,s_sew_u,2014,70.63289615964504,Sewer,urban
BRA,s_sew_u,2015,71.94307791195342,Sewer,urban
BRA,s_sew_u,2016,73.25325966426135,Sewer,urban
BRA,s_sew_u,2017,74.56344141656973,Sewer,urban
BRA,s_sew_u,2018,75.87362316887766,Sewer,urban
BRA,s_sew_u,2019,77.18380492118604,Sewer,urban
BRA,s_sew_u,2020,78.49398667349396,Sewer,urban
BRA,s_shared_r,2000,1.6611300059375154,Shared,rural
BRA,s_shared_r,2001,1.6386294347608015,Shared,rural
BRA,s_shared_r,2002,1.6161288635840805,Shared,rural
BRA,s_shared_r,2003,1.5936282924073595,Shared,rural
BRA,s_shared_r,2004,1.5711277212306456,Shared,rural
BRA,s_shared_r,2005,1.5486271500539246,Shared,rural
BRA,s_shared_r,2006,1.5261265788772036,Shared,rural
BRA,s_shared_r,2007,1.5036260077004897,Shared,rural
BRA,s_shared_r,2008,1.4811254365237687,Shared,rural
BRA,s_shared_r,2009,1.4586248653470548,Shared,rural
BRA,s_shared_r,2010,1.4361242941703338,Shared,rural
BRA,s_shared_r,2011,1.4136237229936128,Shared,rural
BRA,s_shared_r,2012,1.391123151816899,Shared,rural
BRA,s_shared_r,2013,1.368622580640178,Shared,rural
BRA,s_shared_r,2014,1.346122009463464,Shared,rural
BRA,s_shared_r,2015,1.323621438286743,Shared,rural
BRA,s_shared_r,2016,1.301120867110022,Shared,rural
BRA,s_shared_r,2017,1.2786202959333082,Shared,rural
BRA,s_shared_r,2018,1.2561197247565872,Shared,rural
BRA,s_shared_r,2019,1.2336191535798733,Shared,rural
BRA,s_shared_r,2020,1.2111185824031523,Shared,rural
BRA,s_shared_u,2000,1.545835372532224,Shared,urban
BRA,s_shared_u,2001,1.4662263190257363,Shared,urban
BRA,s_shared_u,2002,1.3866172655192202,Shared,urban
BRA,s_shared_u,2003,1.3070082120127324,Shared,urban
BRA,s_shared_u,2004,1.2273991585062447,Shared,urban
BRA,s_shared_u,2005,1.1477901049997286,Shared,urban
BRA,s_shared_u,2006,1.0681810514932408,Shared,urban
BRA,s_shared_u,2007,0.9885719979867247,Shared,urban
BRA,s_shared_u,2008,0.908962944480237,Shared,urban
BRA,s_shared_u,2009,0.8293538909737492,Shared,urban
BRA,s_shared_u,2010,0.7497448374672331,Shared,urban
BRA,s_shared_u,2011,0.6701357839607454,Shared,urban
BRA,s_shared_u,2012,0.5905267304542292,Shared,urban
BRA,s_shared_u,2013,0.5109176769477415,Shared,urban
BRA,s_shared_u,2014,0.43130862344125376,Shared,urban
BRA,s_shared_u,2015,0.3516995699347376,Shared,urban
BRA,s_shared_u,2016,0.2720905164282499,Shared,urban
BRA,s_shared_u,2017,0.19248146292173374,Shared,urban
BRA,s_shared_u,2018,0.11287240941524601,Shared,urban
BRA,s_shared_u,2019,0.033263355908758285,Shared,urban
BRA,s_shared_u,2020,-0.04634569759775786,Shared,urban
BTN,s_imp_r,2000,41.56162422313628,Improved,rural
BTN,s_imp_r,2001,41.56162422313628,Improved,rural
BTN,s_imp_r,2002,43.72933498799193,Improved,rural
BTN,s_imp_r,2003,45.89704575284759,Improved,rural
BTN,s_imp_r,2004,48.064756517702335,Improved,rural
BTN,s_imp_r,2005,50.23246728255799,Improved,rural
BTN,s_imp_r,2006,52.40017804741365,Improved,rural
BTN,s_imp_r,2007,54.5678888122693,Improved,rural
BTN,s_imp_r,2008,56.73559957712405,Improved,rural
BTN,s_imp_r,2009,58.903310341979704,Improved,rural
BTN,s_imp_r,2010,61.07102110683536,Improved,rural
BTN,s_imp_r,2011,63.238731871691016,Improved,rural
BTN,s_imp_r,2012,65.40644263654667,Improved,rural
BTN,s_imp_r,2013,67.57415340140142,Improved,rural
BTN,s_imp_r,2014,69.74186416625707,Improved,rural
BTN,s_imp_r,2015,71.90957493111273,Improved,rural
BTN,s_imp_r,2016,74.07728569596838,Improved,rural
BTN,s_imp_r,2017,76.24499646082313,Improved,rural
BTN,s_imp_r,2018,78.41270722567879,Improved,rural
BTN,s_imp_r,2019,80.58041799053444,Improved,rural
BTN,s_imp_r,2020,82.7481287553901,Improved,rural
BTN,s_imp_u,2000,86.9414854724779,Improved,urban
BTN,s_imp_u,2001,86.9414854724779,Improved,urban
BTN,s_imp_u,2002,87.1871040312659,Improved,urban
BTN,s_imp_u,2003,87.43272259005391,Improved,urban
BTN,s_imp_u,2004,87.67834114884192,Improved,urban
BTN,s_imp_u,2005,87.92395970762993,Improved,urban
BTN,s_imp_u,2006,88.16957826641794,Improved,urban
BTN,s_imp_u,2007,88.4151968252059,Improved,urban
BTN,s_imp_u,2008,88.6608153839939,Improved,urban
BTN,s_imp_u,2009,88.90643394278192,Improved,urban
BTN,s_imp_u,2010,89.15205250156993,Improved,urban
BTN,s_imp_u,2011,89.39767106035794,Improved,urban
BTN,s_imp_u,2012,89.64328961914595,Improved,urban
BTN,s_imp_u,2013,89.88890817793396,Improved,urban
BTN,s_imp_u,2014,90.13452673672191,Improved,urban
BTN,s_imp_u,2015,90.38014529550992,Improved,urban
BTN,s_imp_u,2016,90.62576385429793,Improved,urban
BTN,s_imp_u,2017,90.87138241308594,Improved,urban
BTN,s_imp_u,2018,91.11700097187395,Improved,urban
BTN,s_imp_u,2019,91.36261953066196,Improved,urban
BTN,s_imp_u,2020,91.60823808944991,Improved,urban
BTN,s_od_r,2000,11.78429806019949,Open defecation,rural
BTN,s_od_r,2001,11.78429806019949,Open defecation,rural
BTN,s_od_r,2002,11.14265204682647,Open defecation,rural
BTN,s_od_r,2003,10.501006033453223,Open defecation,rural
BTN,s_od_r,2004,9.859360020080203,Open defecation,rural
BTN,s_od_r,2005,9.217714006707183,Open defecation,rural
BTN,s_od_r,2006,8.576067993333936,Open defecation,rural
BTN,s_od_r,2007,7.934421979960916,Open defecation,rural
BTN,s_od_r,2008,7.292775966587897,Open defecation,rural
BTN,s_od_r,2009,6.6511299532146495,Open defecation,rural
BTN,s_od_r,2010,6.00948393984163,Open defecation,rural
BTN,s_od_r,2011,5.36783792646861,Open defecation,rural
BTN,s_od_r,2012,4.726191913095363,Open defecation,rural
BTN,s_od_r,2013,4.084545899722343,Open defecation,rural
BTN,s_od_r,2014,3.4428998863493234,Open defecation,rural
BTN,s_od_r,2015,2.8012538729760763,Open defecation,rural
BTN,s_od_r,2016,2.1596078596030566,Open defecation,rural
BTN,s_od_r,2017,1.5179618462300368,Open defecation,rural
BTN,s_od_r,2018,0.8763158328567897,Open defecation,rural
BTN,s_od_r,2019,0.23466981948376997,Open defecation,rural
BTN,s_od_r,2020,-0.40697619388924977,Open defecation,rural
BTN,s_od_u,2000,4.297554019317431,Open defecation,urban
BTN,s_od_u,2001,4.297554019317431,Open defecation,urban
BTN,s_od_u,2002,4.050773512802607,Open defecation,urban
BTN,s_od_u,2003,3.803993006287783,Open defecation,urban
BTN,s_od_u,2004,3.557212499772959,Open defecation,urban
BTN,s_od_u,2005,3.3104319932581348,Open defecation,urban
BTN,s_od_u,2006,3.0636514867433675,Open defecation,urban
BTN,s_od_u,2007,2.8168709802285434,Open defecation,urban
BTN,s_od_u,2008,2.5700904737137193,Open defecation,urban
BTN,s_od_u,2009,2.3233099671988953,Open defecation,urban
BTN,s_od_u,2010,2.076529460684071,Open defecation,urban
BTN,s_od_u,2011,1.829748954169304,Open defecation,urban
BTN,s_od_u,2012,1.5829684476544799,Open defecation,urban
BTN,s_od_u,2013,1.3361879411396558,Open defecation,urban
BTN,s_od_u,2014,1.0894074346248317,Open defecation,urban
BTN,s_od_u,2015,0.8426269281100076,Open defecation,urban
BTN,s_od_u,2016,0.5958464215952404,Open defecation,urban
BTN,s_od_u,2017,0.3490659150804163,Open defecation,urban
BTN,s_od_u,2018,0.1022854085655922,Open defecation,urban
BTN,s_od_u,2019,-0.14449509794923188,Open defecation,urban
BTN,s_od_u,2020,-0.39127560446405596,Open defecation,urban
BTN,s_sep_r,2000,1.3535961347270131,Septic,rural
BTN,s_sep_r,2001,1.3535961347270131,Septic,rural
BTN,s_sep_r,2002,4.708679076257795,Septic,rural
BTN,s_sep_r,2003,8.063762017788576,Septic,rural
BTN,s_sep_r,2004,11.418844959318449,Septic,rural
BTN,s_sep_r,2005,14.77392790084923,Septic,rural
BTN,s_sep_r,2006,18.129010842379103,Septic,rural
BTN,s_sep_r,2007,21.484093783909884,Septic,rural
BTN,s_sep_r,2008,24.839176725440666,Septic,rural
BTN,s_sep_r,2009,28.194259666970538,Septic,rural
BTN,s_sep_r,2010,31.54934260850132,Septic,rural
BTN,s_sep_r,2011,34.9044255500321,Septic,rural
BTN,s_sep_r,2012,38.259508491561974,Septic,rural
BTN,s_sep_r,2013,41.614591433092755,Septic,rural
BTN,s_sep_r,2014,44.96967437462263,Septic,rural
BTN,s_sep_r,2015,48.32475731615341,Septic,rural
BTN,s_sep_r,2016,51.67984025768419,Septic,rural
BTN,s_sep_r,2017,55.03492319921406,Septic,rural
BTN,s_sep_r,2018,58.390006140744845,Septic,rural
BTN,s_sep_r,2019,61.74508908227472,Septic,rural
BTN,s_sep_r,2020,65.1001720238055,Septic,rural
BTN,s_sep_u,2000,36.46296771324842,Septic,urban
BTN,s_sep_u,2001,36.46296771324842,Septic,urban
